LL1ClutterDesk100, BlankSheet, 1, 1
LL1ClutterDesk100, BlankSheet, 1, 1
LL1ClutterDesk100, BlankSheet, 1, 1
MQ14DremoraInvisPotion, PotionInvisibility, 1, 1
LL0CrArmorDremoraShield50, Dremora1CaitiffShield, 6, 1
LL0CrArmorDremoraShield50, Dremora3KynreeveShield, 12, 1
LL1DremoraWeapon, DremoraMace, 1, 1
LL1DremoraWeapon, DremoraLongSword, 9, 1
LL1DremoraWeapon, DremoraClaymore, 15, 1
LL0CrArmorDremoraHelmetLvl100, Dremora1CaitiffHelmet, 1, 1
LL0CrArmorDremoraHelmetLvl100, Dremora2KynvalHelmet, 9, 1
LL0CrArmorDremoraHelmetLvl100, Dremora3KynreeveHelmet, 12, 1
LL0CrArmorDremoraHelmetLvl100, Dremora4KynmarcherHelmet, 15, 1
LL0CrArmorDremoraHelmetLvl100, Dremora5MarkynazHelmet, 19, 1
LL0CrArmorDremoraGreavesLvl100, Dremora0ChurlGreaves, 1, 1
LL0CrArmorDremoraGreavesLvl100, Dremora1CaitiffGreaves, 6, 1
LL0CrArmorDremoraGreavesLvl100, Dremora2KynvalGreaves, 9, 1
LL0CrArmorDremoraGreavesLvl100, Dremora3KynreeveGreaves, 12, 1
LL0CrArmorDremoraGreavesLvl100, Dremora4KynmarcherGreaves, 15, 1
LL0CrArmorDremoraGreavesLvl100, Dremora5MarkynazGreaves, 19, 1
LL0CrArmorDremoraCuirassLvl100, Dremora0ChurlCuirass, 1, 1
LL0CrArmorDremoraCuirassLvl100, Dremora1CaitiffCuirass, 6, 1
LL0CrArmorDremoraCuirassLvl100, Dremora2KynvalCuirass, 9, 1
LL0CrArmorDremoraCuirassLvl100, Dremora3KynreeveCuirass, 12, 1
LL0CrArmorDremoraCuirassLvl100, Dremora4KynmarcherCuirass, 15, 1
LL0CrArmorDremoraCuirassLvl100, Dremora5MarkynazCuirass, 19, 1
LL0CrArmorDremoraBootsLvl100, Dremora0ChurlBoots, 1, 1
LL0CrArmorDremoraBootsLvl100, Dremora1CaitiffBoots, 6, 1
LL0CrArmorDremoraBootsLvl100, Dremora2KynvalBoots, 9, 1
LL0CrArmorDremoraBootsLvl100, Dremora3KynreeveBoots, 12, 1
LL0CrArmorDremoraBootsLvl100, Dremora4KynmarcherBoots, 15, 1
LL0CrArmorDremoraBootsLvl100, Dremora5MarkynazBoots, 19, 1
LL1LootFencesArmorLight100, LL0LootArmorLight1Fur100, 1, 1
LL1LootFencesArmorLight100, LL0LootArmorLight2Leather100, 5, 1
LL1LootFencesArmorLight100, LL0LootArmorLight3Chain100, 10, 1
LL0DisplayJewelry100, JewelryAmulet1Bronze, 1, 1
LL0DisplayJewelry100, JewelryNecklace1Bronze, 1, 1
LL0DisplayJewelry100, JewelryRing1Brass, 1, 1
LL0DisplayJewelry100, JewelryRing1Brass1Pearl, 1, 1
LL0DisplayJewelry100, JewelryRing1Brass2Topaz, 1, 1
LL0DisplayJewelry100, JewelryAmulet2Copper, 3, 1
LL0DisplayJewelry100, JewelryNecklace2Copper, 3, 1
LL0DisplayJewelry100, JewelryRing2Copper, 3, 1
LL0DisplayJewelry100, JewelryRing2Copper1Pearl, 3, 1
LL0DisplayJewelry100, JewelryRing2Copper2Topaz, 3, 1
LL0DisplayJewelry100, JewelryRing2Copper3Ruby, 3, 1
LL0DisplayJewelry100, JewelryAmulet3Jade, 6, 1
LL0DisplayJewelry100, JewelryNecklace3Jade, 6, 1
LL0DisplayJewelry100, JewelryRing3Jade, 6, 1
LL0DisplayJewelry100, JewelryRing3Jade2Topaz, 6, 1
LL0DisplayJewelry100, JewelryRing3Jade3Ruby, 6, 1
LL0DisplayJewelry100, JewelryRing3Jade4Sapphire, 6, 1
LL0DisplayJewelry100, JewelryAmulet4Silver, 9, 1
LL0DisplayJewelry100, JewelryNecklace4Silver, 9, 1
LL0DisplayJewelry100, JewelryRing4Silver, 9, 1
LL0DisplayJewelry75, JewelryAmulet1Bronze, 1, 1
LL0DisplayJewelry75, JewelryNecklace1Bronze, 1, 1
LL0DisplayJewelry75, JewelryRing1Brass, 1, 1
LL0DisplayJewelry75, JewelryRing1Brass1Pearl, 1, 1
LL0DisplayJewelry75, JewelryRing1Brass2Topaz, 1, 1
LL0DisplayJewelry75, JewelryAmulet2Copper, 3, 1
LL0DisplayJewelry75, JewelryNecklace2Copper, 3, 1
LL0DisplayJewelry75, JewelryRing2Copper, 3, 1
LL0DisplayJewelry75, JewelryRing2Copper1Pearl, 3, 1
LL0DisplayJewelry75, JewelryRing2Copper2Topaz, 3, 1
LL0DisplayJewelry75, JewelryRing2Copper3Ruby, 3, 1
LL0DisplayJewelry75, JewelryAmulet3Jade, 6, 1
LL0DisplayJewelry75, JewelryNecklace3Jade, 6, 1
LL0DisplayJewelry75, JewelryRing3Jade, 6, 1
LL0DisplayJewelry75, JewelryRing3Jade2Topaz, 6, 1
LL0DisplayJewelry75, JewelryRing3Jade3Ruby, 6, 1
LL0DisplayJewelry75, JewelryRing3Jade4Sapphire, 6, 1
LL0DisplayJewelry75, JewelryAmulet4Silver, 9, 1
LL0DisplayJewelry75, JewelryNecklace4Silver, 9, 1
LL0DisplayJewelry75, JewelryRing4Silver, 9, 1
LL0LootClutter100, UpperScales01, 1, 1
LL0LootClutter100, UpperSilverBowl01, 1, 1
LL0LootClutter100, UpperSilverBowl02, 1, 1
LL0LootClutter100, UpperSilverCarafe01, 1, 1
LL0LootClutter100, UpperSilverGlass01, 1, 1
LL0LootClutter100, UpperSilverGoblet01, 1, 1
LL0LootClutter100, UpperSilverGoblet02, 1, 1
LL0LootClutter100, UpperSilverPitcher01, 1, 1
LL0LootClutter100, UpperSilverPitcher02, 1, 1
LL0LootClutter100, UpperSilverPlate01, 1, 1
LL0LootClutter100, UpperSilverTankard01, 1, 1
LL0LootClutter100, UpperSilverUrn01, 1, 1
LL0LootClutter100, UpperSilverUrn02, 1, 1
LL0LootClutter100, UpperSilverVase01, 1, 1
LL0LootClutter100, CrystalBall01, 1, 1
LL0LootClutter100, CrystalBall02, 1, 1
LL0LootClutter100, WolfPelt01, 1, 1
LL0LootClutter100, LionHide01, 1, 1
LL0LootClutter100, BearPelt01, 1, 1
LL0LootClutter100, LL0LootJewelry100, 1, 1
LL0LootClutter100, LL0LootArrow1Iron75, 1, 6
LL0LootClutter100, LL0LootGoldSilverNuggets100, 1, 1
LL0DisplayApparatus75, Alembic, 1, 1
LL0DisplayApparatus75, Alembic, 1, 1
LL0DisplayApparatus75, Calcinator, 1, 1
LL0DisplayApparatus75, Calcinator, 1, 1
LL0DisplayApparatus75, Retort, 1, 1
LL0DisplayApparatus75, Retort, 1, 1
LL0DisplayApparatus100, Alembic, 1, 1
LL0DisplayApparatus100, Alembic, 1, 1
LL0DisplayApparatus100, Calcinator, 1, 1
LL0DisplayApparatus100, Calcinator, 1, 1
LL0DisplayApparatus100, Retort, 1, 1
LL0DisplayApparatus100, Retort, 1, 1
DAUmbraLVLCuirass, DAUmbraCuirass9, 1, 1
DAUmbraLVLCuirass, DAUmbraCuirass15, 15, 1
DAUmbraLVLGauntlets, DAUmbraGauntlets9, 1, 1
DAUmbraLVLGauntlets, DAUmbraGauntlets15, 15, 1
DAUmbraLVLGreaves, DAUmbraGreaves9, 1, 1
DAUmbraLVLGreaves, DAUmbraGreaves15, 15, 1
DAUmbraLVLHelmet, DAUmbraHelmet9, 1, 1
DAUmbraLVLHelmet, DAUmbraHelmet15, 15, 1
DAUmbraLVLShield, DAUmbraShield9, 1, 1
DAUmbraLVLShield, DAUmbraShield15, 15, 1
DAUmbraLVLBoots, DAUmbraBoots9, 1, 1
DAUmbraLVLBoots, DAUmbraBoots15, 15, 1
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealthW, 1, 1
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealthW, 3, 2
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealth, 5, 1
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealth, 7, 2
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealthW, 7, 2
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealthW, 10, 1
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealthS, 10, 1
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealthS, 12, 2
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealthW, 12, 2
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealth, 14, 1
LL1NPCPotionRestoreHealthNPCMage, LL0NPCPotionRestoreHealthS, 15, 3
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealthW, 1, 1
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealthW, 3, 2
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealth, 5, 1
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealth, 7, 2
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealthW, 7, 2
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealthW, 10, 1
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealthS, 10, 1
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealthS, 12, 2
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealthW, 12, 2
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealth, 14, 1
LL1NPCPotionRestoreHealthVampire, LL0NPCPotionRestoreHealthS, 15, 3
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealthW, 1, 1
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealthW, 3, 2
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealth, 5, 1
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealth, 7, 2
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealthW, 7, 2
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealthW, 10, 1
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealthS, 10, 1
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealthS, 12, 2
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealthW, 12, 2
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealth, 14, 1
LL1NPCPotionRestoreHealthNecromancers, LL0NPCPotionRestoreHealthS, 15, 3
LL0CrWeapGoblin5WarlordArrows100, LL0CrWeapGoblinArrowMagic100, 1, 1
LL0CrWeapGoblin5WarlordArrows100, LL0LootArrow2Steel75, 1, 10
LL0CrWeapGoblin5WarlordArrows100, LL0LootArrow3Silver75, 1, 10
LL0CrWeapGoblin5WarlordArrows100, LL0LootArrow4Dwarven75, 1, 10
LL0CrWeapGoblinArrowMagic100, LL0LootArrow1IronLight75, 3, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow1IronFireDamage75, 3, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow1IronFrostDamage75, 3, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow1IronShockDamage75, 3, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow2SteelFireDamageLight75, 4, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow2SteelFireDamage75, 4, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow2SteelFrostDamage75, 4, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow2SteelShockDamage75, 4, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow2SteelDamFatigue75, 4, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow3SilverFireArea75, 6, 6
LL0CrWeapGoblinArrowMagic100, LL0LootArrow3SilverDamageMagic75, 6, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow3SilverDispel75, 6, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow3SilverDrainMagic75, 6, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow3SilverWithering75, 6, 6
LL0CrWeapGoblinArrowMagic100, LL0LootArrow4DwarvenFireDamageLight75, 8, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow4DwarvenFrostArea75, 8, 6
LL0CrWeapGoblinArrowMagic100, LL0LootArrow4DwarvenFireDamage75, 8, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow4DwarvenFrostDamage75, 8, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow4DwarvenShockDamage75, 8, 8
LL0CrWeapGoblinArrowMagic100, LL0LootArrow4DwarvenSilence75, 8, 8
LL0CrWeapGoblin5WarlordBow100, WeapElvenBow, 1, 1
LL0CrWeapGoblin5WarlordBow100, WeapSilverBow, 1, 1
LL0CrWeapGoblin5WarlordBow100, WeapDwarvenBow, 1, 1
LL0CrWeapGoblin5Warlord100, WeapSilverMace, 4, 1
LL0CrWeapGoblin5Warlord100, WeapSilverWarAxe, 4, 1
LL0CrWeapGoblin5Warlord100, WeapSilverShortsword, 4, 1
LL0CrWeapGoblin5Warlord100, WeapDwarvenWarAxe, 6, 1
LL0CrWeapGoblin5Warlord100, WeapDwarvenMace, 6, 1
LL0CrWeapGoblin5Warlord100, WeapDwarvenShortSword, 6, 1
LL0CrWeapGoblin5Warlord100, WeapElvenMace, 8, 1
LL0CrWeapGoblin5Warlord100, WeapElvenWarAxe, 8, 1
LL0CrWeapGoblin5Warlord100, WeapElvenShortsword, 8, 1
LL0CrWeapGoblin5Warlord100, LL0NPCWeapon0MagicWaraxe100, 10, 1
LL0CrWeapGoblin5Warlord100, LL0NPCWeapon0MagicShortsword100, 10, 1
LL0CrWeapGoblin5Warlord100, LL0NPCWeapon0MagicMace100, 10, 1
LL0CrArmorGoblin5WarlordShield100, ChainmailShield, 1, 1
LL0CrArmorGoblin5WarlordShield100, MithrilShield, 1, 1
LL0CrArmorGoblin5WarlordShield100, ElvenShield, 1, 1
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealthW, 1, 1
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealthW, 3, 2
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealth, 5, 1
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealth, 7, 2
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealthW, 7, 2
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealthW, 10, 1
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealthS, 10, 1
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealthS, 12, 2
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealthW, 12, 2
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealth, 14, 1
LL1NPCPotionRestoreHealthBandit, LL0NPCPotionRestoreHealthS, 15, 3
VendorPotionsStandard, PotionChameleon, 1, 1
VendorPotionsStandard, PotionCureDisease, 1, 1
VendorPotionsStandard, PotionCureParlaysis, 1, 1
VendorPotionsStandard, PotionCurePoison, 1, 1
VendorPotionsStandard, PotionDetectLife, 1, 1
VendorPotionsStandard, PotionDispel, 1, 1
VendorPotionsStandard, PotionFeather, 1, 1
VendorPotionsStandard, PotionFireShield, 1, 1
VendorPotionsStandard, PotionFortifyAgility, 1, 1
VendorPotionsStandard, PotionFortifyEndurance, 1, 1
VendorPotionsStandard, PotionFortifyFatigue, 1, 1
VendorPotionsStandard, PotionFortifyHealth, 1, 1
VendorPotionsStandard, PotionFortifyIntelligence, 1, 1
VendorPotionsStandard, PotionFortifyLuck, 1, 1
VendorPotionsStandard, PotionFortifyMagicka, 1, 1
VendorPotionsStandard, PotionFortifyPersonality, 1, 1
VendorPotionsStandard, PotionFortifySpeed, 1, 1
VendorPotionsStandard, PotionFortifyStrength, 1, 1
VendorPotionsStandard, PotionFortifyWillpower, 1, 1
VendorPotionsStandard, PotionFrostShield, 1, 1
VendorPotionsStandard, PotionInvisibility, 1, 1
VendorPotionsStandard, PotionLight, 1, 1
VendorPotionsStandard, PotionNighteye, 1, 1
VendorPotionsStandard, PotionReflect, 1, 1
VendorPotionsStandard, PotionResistDisease, 1, 1
VendorPotionsStandard, PotionResistFire, 1, 1
VendorPotionsStandard, PotionResistFrost, 1, 1
VendorPotionsStandard, PotionResistMagicka, 1, 1
VendorPotionsStandard, PotionResistPoison, 1, 1
VendorPotionsStandard, PotionResistShock, 1, 1
VendorPotionsStandard, PotionRestoreAgility, 1, 1
VendorPotionsStandard, PotionRestoreEndurance, 1, 1
VendorPotionsStandard, PotionRestoreFatigue, 1, 1
VendorPotionsStandard, PotionRestoreHealth, 1, 1
VendorPotionsStandard, PotionRestoreIntelligence, 1, 1
VendorPotionsStandard, PotionRestoreLuck, 1, 1
VendorPotionsStandard, PotionRestoreMagicka, 1, 1
VendorPotionsStandard, PotionRestorePersonality, 1, 1
VendorPotionsStandard, PotionRestoreSpeed, 1, 1
VendorPotionsStandard, PotionRestoreStrength, 1, 1
VendorPotionsStandard, PotionRestoreWillpower, 1, 1
VendorPotionsStandard, PotionShockShield, 1, 1
VendorPotionsStandard, PotionSpellAbsorption, 1, 1
VendorPotionsStandard, PotionWaterBreathing, 1, 1
VendorPotionsStandard, PotionWaterWalking, 1, 1
LL1LootRestorationMarauder50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMarauder50, LL1LootPotionsRestoreAttr100, 1, 1
LL1LootRestorationMarauder50, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationMarauder50, LL1LootPotionDispelMagic100, 1, 1
LL1LootRestorationMarauder50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMarauder50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMarauder50, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationMarauder50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMarauder50, LL0LootPotionsHealingDisease100, 1, 1
LL1LootRestorationMarauder50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationGoblin50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationGoblin50, PotionCurePoison, 1, 1
LL1LootRestorationGoblin50, LL1LootPotionsRestoreAttr100, 1, 1
LL1LootRestorationGoblin50, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationGoblin50, LL1LootPotionDispelMagic100, 1, 1
LL1LootRestorationGoblin50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationGoblin50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationGoblin50, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationGoblin50, PotionCurePoison, 1, 1
LL1LootRestorationGoblin50, LL0LootPotionsHealingDisease100, 1, 1
LL1LootRestorationConjurer50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationConjurer50, LL1LootPotionsRestoreAttr100, 1, 1
LL1LootRestorationConjurer50, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationConjurer50, LL1LootPotionDispelMagic100, 1, 1
LL1LootRestorationConjurer50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationConjurer50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationConjurer50, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationConjurer50, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationConjurer50, LL0LootPotionsHealingDisease100, 1, 1
LL1LootRestorationConjurer50, LL1LootPotionDispelMagic100, 1, 1
LL0LootArrow6GlassFireDamageLight75, EncArrow6GlassFireDamageLight, 1, 1
LL0LootArrow5ElvenFireDamageLight75, EncArrow5ElvenFireDamageLight, 1, 1
LL0LootArrow4DwarvenFireDamageLight75, EncArrow4DwarvenFireDamageLight, 1, 1
LL0LootArrow2SteelFireDamageLight75, EncArrow2SteelFireDamageLight, 1, 1
LL0LootArrow1IronLight75, EncArrow1IronLight, 1, 1
LL1LootRestorationBandit50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationBandit50, PotionCurePoison, 1, 1
LL1LootRestorationBandit50, LL1LootPotionsRestoreAttr100, 1, 1
LL1LootRestorationBandit50, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationBandit50, LL1LootPotionDispelMagic100, 1, 1
LL1LootRestorationBandit50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationBandit50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationBandit50, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationBandit50, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationBandit50, PotionCurePoison, 1, 1
LL1LootRestorationVampire100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationVampire100, LL1LootPotionsRestoreAttr100, 1, 1
LL1LootRestorationVampire100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationVampire100, LL1LootPotionDispelMagic100, 1, 1
LL1LootRestorationVampire100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationVampire100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationVampire100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationVampire100, PotionCureDisease, 1, 1
LL1LootRestorationVampire100, LL0LootPotionsHealingDisease100, 1, 1
LL1LootRestorationVampire100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationTomb100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationTomb100, LL1LootPotionsRestoreAttr100, 1, 1
LL1LootRestorationTomb100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationTomb100, LL1LootPotionDispelMagic100, 1, 1
LL1LootRestorationTomb100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationTomb100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationTomb100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationTomb100, PotionCureDisease, 1, 1
LL1LootRestorationTomb100, LL0LootPotionsHealingDisease100, 1, 1
LL1LootRestorationTomb100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationOblivion100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationOblivion100, LL1LootPotionsRestoreAttr100, 1, 1
LL1LootRestorationOblivion100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationOblivion100, LL1LootPotionDispelMagic100, 1, 1
LL1LootRestorationOblivion100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationOblivion100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationOblivion100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationOblivion100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationOblivion100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationOblivion100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationNecromancer100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationNecromancer100, PotionCurePoison, 1, 1
LL1LootRestorationNecromancer100, LL1LootPotionsRestoreAttr100, 1, 1
LL1LootRestorationNecromancer100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationNecromancer100, LL1LootPotionDispelMagic100, 1, 1
LL1LootRestorationNecromancer100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationNecromancer100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationNecromancer100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationNecromancer100, PotionCureDisease, 1, 1
LL1LootRestorationNecromancer100, LL0LootPotionsHealingDisease100, 1, 1
LL1LootRestorationMythicEnemy100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMythicEnemy100, PotionCurePoison, 1, 1
LL1LootRestorationMythicEnemy100, LL1LootPotionsRestoreAttr100, 1, 1
LL1LootRestorationMythicEnemy100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationMythicEnemy100, LL1LootPotionDispelMagic100, 1, 1
LL1LootRestorationMythicEnemy100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMythicEnemy100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationMythicEnemy100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMythicEnemy100, LL0LootPotionsHealingDisease100, 1, 1
LL1LootRestorationMythicEnemy100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationMarauder100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMarauder100, LL1LootPotionsRestoreAttr100, 1, 1
LL1LootRestorationMarauder100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationMarauder100, LL1LootPotionDispelMagic100, 1, 1
LL1LootRestorationMarauder100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMarauder100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMarauder100, LL0LootPotionsRestoreMagicka100, 1, 1
LL1LootRestorationMarauder100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationMarauder100, LL0LootPotionsHealingDisease100, 1, 1
LL1LootRestorationMarauder100, LL0LootPotionsHealing100, 1, 1
LL1LootRestorationGoblin100, LL0LootPotionsHealing100, 1, 1
